RedFighter,BlueFighter,DaysSinceFirstFight,Location,Country,NumberOfRounds,BlueCurrentLoseStreak,BlueCurrentWinStreak,BlueDraws,BlueAvgSigStrLanded,BlueAvgSigStrPct,BlueAvgSubAtt,BlueAvgTDLanded,BlueAvgTDPct,BlueLongestWinStreak,BlueLosses,BlueTotalRoundsFought,BlueTotalTitleBouts,BlueWinsByDecisionMajority,BlueWinsByDecisionSplit,BlueWinsByDecisionUnanimous,BlueWinsByKO,BlueWinsBySubmission,BlueWinsByTKODoctorStoppage,BlueWins,BlueHeightMt,BlueReachMt,BlueWeightKg,RedCurrentLoseStreak,RedCurrentWinStreak,RedDraws,RedAvgSigStrLanded,RedAvgSigStrPct,RedAvgSubAtt,RedAvgTDLanded,RedAvgTDPct,RedLongestWinStreak,RedLosses,RedTotalRoundsFought,RedTotalTitleBouts,RedWinsByDecisionMajority,RedWinsByDecisionSplit,RedWinsByDecisionUnanimous,RedWinsByKO,RedWinsBySubmission,RedWinsByTKODoctorStoppage,RedWins,RedHeightMt,RedReachMt,RedWeightKg,RedAge,BlueAge,LoseStreakDif,WinStreakDif,LongestWinStreakDif,WinDif,LossDif,TotalRoundDif,TotalTitleBoutDif,KODif,SubDif,HeightDif,ReachDif,AgeDif,SigStrDif,AvgSubAttDif,AvgTDDif,BMatchWCRank,RMatchWCRank,RWFlyweightRank,RWFeatherweightRank,RWStrawweightRank,RWBantamweightRank,RHeavyweightRank,RLightHeavyweightRank,RMiddleweightRank,RWelterweightRank,RLightweightRank,RFeatherweightRank,RBantamweightRank,RFlyweightRank,RPFPRank,BWFlyweightRank,BWFeatherweightRank,BWStrawweightRank,BWBantamweightRank,BHeavyweightRank,BLightHeavyweightRank,BMiddleweightRank,BWelterweightRank,BLightweightRank,BFeatherweightRank,BBantamweightRank,BFlyweightRank,BPFPRank,FinishRound,FinishRoundInSeconds,TotalFightTimeMins,DaysSinceLastFight_Red,DaysSinceLastFight_Blue,Momentum_Red,Momentum_Blue,RestTimeDif,RedTotalFights,BlueTotalFights,ActivityRatio_Red,ActivityRatio_Blue,ActivityRatioDif,BlueStance_Open Stance,BlueStance_Orthodox,BlueStance_Southpaw,BlueStance_Switch,BlueStance_Switch ,RedStance_Orthodox,RedStance_Southpaw,RedStance_Switch,Winner_Red,TitleBout_True,WeightClass_Catch Weight,WeightClass_Featherweight,WeightClass_Flyweight,WeightClass_Heavyweight,WeightClass_Light Heavyweight,WeightClass_Lightweight,WeightClass_Middleweight,WeightClass_Welterweight,WeightClass_Women's Bantamweight,WeightClass_Women's Featherweight,WeightClass_Women's Flyweight,WeightClass_Women's Strawweight,Gender_MALE,Finish_DQ,Finish_KO/TKO,Finish_M-DEC,Finish_Overturned,Finish_S-DEC,Finish_SUB,Finish_U-DEC,BetterRank_Red,BetterRank_neither
436,1944,5312,121,33,3,1,0,0,5.04,0.49,0.2,1.14,0.4,4,13,65,0,0,1,6,6,2,0,15,1.88,1.9,77.11,3,0,0,4.6,0.37,0.5,1.87,0.25,3,12,59,1,0,1,7,0,2,0,10,1.8,1.9,77.11,39,40,-2,0,1,5,1,6,-1,6,0,7.62,0.0,1,0.44,-0.3,-0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,199,3.32,182.0,161.0,-4,-7,21.0,22,28,0.0041407867494824,0.0052700922266139,-0.0011293054771315,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,True
299,1914,5312,121,33,3,2,0,0,4.82,0.47,0.1,0.57,0.14,3,7,45,0,0,0,7,1,1,0,9,1.55,1.52,52.16,1,0,0,2.19,0.39,0.3,3.28,0.36,6,5,44,4,1,3,4,1,1,0,10,1.55,1.6,52.16,36,35,1,0,-3,-1,2,1,-4,0,0,0.0,-7.62,-1,2.63,-0.2,-2.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,693.0,147.0,5,-1,546.0,15,16,0.0028232636928289,0.0030114812723508,-0.0001882175795219,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
178,72,5312,121,33,3,2,0,0,4.43,0.41,0.1,0.95,0.29,2,7,29,0,0,0,3,3,0,0,6,1.75,1.83,70.31,0,1,0,4.12,0.43,0.0,1.54,0.34,1,5,23,0,0,0,3,1,0,0,4,1.78,1.8,70.31,32,32,2,-1,1,2,2,6,0,2,0,-2.54,2.54,0,0.31,0.1,-0.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,161.0,182.0,-4,-7,-21.0,9,13,0.0016939582156973,0.002446828533785,-0.0007528703180877,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
1323,787,5312,121,33,3,0,3,0,3.52,0.45,0.2,2.4,0.57,3,1,11,0,0,0,2,0,1,0,3,1.6,1.68,52.16,1,0,2,4.64,0.46,0.2,0.28,0.5,4,4,42,0,0,1,4,3,0,0,8,1.68,1.65,52.16,37,22,-1,3,-1,-5,-3,-31,0,-3,1,-7.62,2.54,-15,-1.12,0.0,2.12,14.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,175.0,154.0,-2,1,21.0,14,4,0.0026350461133069,0.0007528703180877,0.0018821757952192,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False
1862,955,5312,121,33,3,0,4,0,4.13,0.36,0.0,1.96,0.46,4,4,31,0,0,1,2,6,0,0,9,1.78,1.93,77.11,1,0,1,4.11,0.46,0.0,0.25,0.41,7,7,60,2,0,0,6,6,0,0,12,1.83,1.9,77.11,41,30,-1,4,-3,-3,-3,-29,-2,0,0,-5.08,2.54,-11,0.02,0.0,1.71,11.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,137,12.28,294.0,147.0,-2,4,147.0,20,13,0.0037643515904385,0.002446828533785,0.0013175230566534,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False
1030,1324,5312,121,33,3,0,6,0,5.33,0.47,0.9,1.92,0.33,6,2,20,0,0,0,4,1,3,0,8,1.75,1.75,61.23,0,1,0,3.62,0.46,0.1,0.49,0.53,15,7,90,15,0,0,11,11,0,0,22,1.7,1.78,61.23,38,31,0,5,-9,-14,-5,-70,-15,-10,3,5.08,-2.54,-7,1.71,0.8,1.43,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,3.0,300,15.0,154.0,266.0,3,5,-112.0,29,10,0.0054583098061358,0.0018821757952192,0.0035761340109166,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False
1649,1077,5312,121,33,5,1,0,0,3.25,0.44,0.8,1.81,0.56,4,3,26,3,0,0,3,2,2,0,7,1.68,1.75,61.23,0,6,0,4.1,0.49,0.6,0.83,0.27,6,5,54,2,0,3,7,0,3,0,13,1.7,1.7,61.23,36,35,1,-6,-2,-6,-2,-28,1,2,-1,-2.54,5.08,-1,-0.85,0.2,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,300,25.0,259.0,798.0,7,0,-539.0,18,10,0.0033879164313946,0.0018821757952192,0.0015057406361754,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False
1147,1131,5312,121,33,3,0,1,0,4.87,0.64,0.7,2.75,0.3,1,0,2,0,0,0,0,0,1,0,1,1.73,1.68,61.23,0,1,0,2.92,0.41,0.6,1.39,0.44,4,3,34,0,0,3,4,0,1,0,8,1.73,1.73,61.23,33,34,0,0,-3,-7,-3,-32,0,0,0,0.0,-5.08,1,1.95,0.1,1.36,3.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.0,300,15.0,441.0,175.0,1,1,266.0,11,1,0.0020703933747412,0.0001882175795219,0.0018821757952192,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False
1727,1153,5312,121,33,3,0,1,0,4.24,0.49,0.6,0.83,0.38,5,8,57,0,0,2,2,5,5,0,14,1.9,2.06,83.91,0,1,0,3.16,0.42,1.1,1.33,0.42,4,3,25,0,0,1,2,4,0,0,7,1.88,1.93,83.91,36,31,0,0,1,7,5,32,0,1,5,2.54,12.7,-5,1.08,-0.5,-0.5,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,1.0,300,5.0,98.0,126.0,0,0,-28.0,10,22,0.0018821757952192,0.0041407867494824,-0.0022586109542631,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
64,1162,5312,121,33,5,0,5,0,3.73,0.38,0.1,0.0,0.0,5,5,29,1,0,1,1,7,0,0,9,1.85,1.93,92.99,0,4,0,5.46,0.63,0.3,0.14,1.0,4,1,21,5,0,1,1,6,0,0,8,1.93,2.01,92.99,37,34,0,1,1,1,4,8,-4,1,0,-7.62,-7.62,-3,-1.73,-0.2,-0.14,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,272,19.53,98.0,301.0,4,7,-203.0,9,14,0.0016939582156973,0.0026350461133069,-0.0009410878976096,False,False,True,False,False,True,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False
281,1634,5319,68,33,3,0,0,0,8.12,0.41,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1.63,1.6,56.7,1,0,0,5.1,0.56,0.2,0.0,0.0,2,3,17,0,0,1,1,2,0,0,4,1.68,1.73,56.7,33,27,-1,0,-2,-4,-3,-17,0,-2,0,-5.08,-12.7,-6,3.02,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,170,2.83,217.0,0.0,-1,0,217.0,7,0,0.0013157894736842,0.0,0.0013157894736842,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
405,1244,5319,68,33,3,0,1,0,2.0,0.44,0.0,0.0,0.0,1,0,2,0,0,0,0,1,0,0,1,1.6,1.63,56.7,0,2,0,4.56,0.53,2.4,2.95,0.55,2,0,4,0,0,0,1,0,1,0,2,1.68,1.68,56.7,28,24,0,-1,-1,-1,0,-2,0,1,-1,-7.62,-5.08,-4,-2.56,-2.4,-2.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,132,7.2,602.0,0.0,1,0,602.0,2,1,0.000375939849624,0.000187969924812,0.000187969924812,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
465,414,5319,68,33,3,0,1,0,9.2,0.51,0.8,2.48,0.37,1,0,1,0,0,0,0,0,1,0,1,1.7,1.75,61.23,1,0,0,2.48,0.43,1.4,4.36,0.35,1,2,12,0,0,0,1,0,0,0,1,1.7,1.73,61.23,31,26,-1,1,0,0,-2,-11,0,0,1,0.0,2.54,-5,6.72,-0.6,-1.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,189.0,0.0,-3,0,189.0,3,1,0.000563909774436,0.000187969924812,0.000375939849624,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1072,433,5319,68,33,3,1,0,0,2.94,0.38,0.4,2.0,0.47,2,2,15,0,0,0,3,0,1,0,4,1.6,1.47,52.16,1,0,0,5.57,0.54,0.6,1.11,0.8,1,2,8,0,0,0,0,0,1,0,1,1.57,1.6,52.16,26,25,0,0,1,3,0,7,0,0,0,2.54,-12.7,-1,-2.63,-0.2,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,119.0,210.0,-2,-1,-91.0,3,6,0.000563909774436,0.0011278195488721,-0.000563909774436,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
1088,1797,5319,68,33,3,0,0,0,7.31,0.44,0.0,2.07,0.12,0,0,0,0,0,0,0,0,0,0,0,1.9,1.96,114.31,2,0,0,3.36,0.49,0.0,0.0,0.0,1,3,7,0,0,0,0,1,0,0,1,1.9,1.9,108.86,28,31,-2,0,-1,-1,-3,-7,0,-1,0,0.0,5.08,3,3.95,0.0,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,135,7.25,56.0,0.0,-4,0,56.0,4,0,0.0007518796992481,0.0,0.0007518796992481,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
1924,1530,5319,68,33,3,0,1,0,5.21,0.42,0.7,1.04,0.29,2,7,34,0,0,0,2,4,2,0,8,1.83,1.93,77.11,0,3,0,3.11,0.61,0.6,4.89,0.65,3,1,9,0,0,0,2,1,0,0,3,1.85,1.96,77.11,33,35,0,-2,-1,5,6,25,0,3,2,-2.54,-2.54,2,2.1,0.1,-3.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,147.0,133.0,1,-4,14.0,4,15,0.0007518796992481,0.0028195488721804,-0.0020676691729323,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
1012,1574,5319,68,33,3,1,0,0,1.94,0.59,2.0,3.97,0.44,4,2,14,0,0,0,3,0,2,0,5,1.73,1.78,65.77,2,0,0,5.12,0.54,0.8,5.02,0.5,5,3,21,0,0,0,2,3,1,0,6,1.83,1.8,65.77,32,33,-1,0,-1,-1,-1,-7,0,-3,1,-10.16,-2.54,1,-3.18,1.2,-1.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,246,4.1,168.0,336.0,-1,-1,-168.0,9,7,0.0016917293233082,0.0013157894736842,0.000375939849624,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True
484,60,5319,68,33,3,1,0,0,4.96,0.4,0.3,0.34,0.25,4,7,53,0,0,1,8,2,2,0,13,1.8,1.83,77.11,3,0,0,7.5,0.49,0.1,0.59,0.54,4,4,29,0,0,1,4,2,1,0,8,1.85,1.88,77.11,37,34,-2,0,0,5,3,24,0,0,1,-5.08,-5.08,-3,-2.54,0.2,-0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,112.0,133.0,-4,-4,-21.0,12,20,0.0022556390977443,0.0037593984962406,-0.0015037593984962,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True
737,1624,5319,68,33,3,0,2,0,3.97,0.42,0.3,3.38,0.44,2,3,20,0,0,0,3,0,1,0,4,1.7,1.78,70.31,0,1,1,3.15,0.52,1.2,3.65,0.38,6,1,31,0,0,0,4,1,5,0,10,1.78,1.83,70.31,30,30,0,1,-4,-6,2,-11,0,-1,-4,-7.62,-5.08,0,0.82,-0.9,-0.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,102,6.7,133.0,546.0,3,2,-413.0,12,7,0.0022556390977443,0.0013157894736842,0.0009398496240601,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True
357,872,5319,68,33,3,0,1,0,4.4,0.48,0.4,0.91,0.45,1,4,15,0,0,0,0,1,1,0,2,1.83,1.96,77.11,0,1,0,4.59,0.63,0.2,0.0,0.0,3,3,14,0,0,1,0,3,0,0,4,1.9,2.03,77.11,35,30,0,0,-2,-2,1,1,0,-2,1,-7.62,-7.62,-5,-0.19,0.2,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,196.0,315.0,-4,-4,-119.0,7,6,0.0013157894736842,0.0011278195488721,0.000187969924812,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,True
233,1083,5319,68,33,3,1,0,0,4.77,0.51,0.9,1.85,0.47,4,3,24,0,1,1,2,0,3,0,7,1.78,1.85,83.91,1,0,0,3.43,0.43,0.0,0.74,0.26,5,9,65,0,0,3,10,2,0,0,15,1.85,1.88,83.91,36,33,0,0,-1,-8,-6,-41,0,-2,3,-7.62,-2.54,-3,1.34,0.9,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,245.0,308.0,-3,2,-63.0,24,10,0.0045112781954887,0.0018796992481203,0.0026315789473684,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,True
239,1910,5319,68,33,5,0,6,0,2.99,0.6,1.6,2.73,0.44,6,0,13,0,0,0,2,2,2,0,6,1.7,1.78,56.7,0,1,0,4.46,0.39,1.2,0.75,0.75,3,3,22,1,0,2,0,1,3,0,6,1.75,1.73,56.7,32,24,0,5,3,0,-3,-9,-1,1,-1,-5.08,5.08,-8,-1.47,0.4,1.98,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,300,25.0,231.0,119.0,3,6,112.0,9,6,0.0016917293233082,0.0011278195488721,0.000563909774436,False,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,False
1357,172,5326,68,33,3,0,3,0,2.11,0.56,1.7,5.08,0.5,3,0,8,0,0,0,2,0,1,0,3,1.63,1.65,56.7,2,0,0,3.31,0.51,0.8,1.22,0.43,4,3,24,0,0,2,3,1,1,0,7,1.68,1.68,56.7,31,30,-2,3,-1,-4,-3,-16,0,-1,0,-5.08,-2.54,-1,-1.2,0.9,3.86,14.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,3.0,300,15.0,175.0,126.0,1,3,49.0,10,3,0.0018772292096865,0.0005631687629059,0.0013140604467805,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False
1392,87,5326,68,33,3,1,0,0,4.97,0.45,0.0,1.0,0.4,0,1,3,0,0,0,0,0,0,0,0,1.6,1.57,52.16,1,0,0,3.9,0.52,0.0,0.5,0.5,0,1,3,0,0,0,0,0,0,0,0,1.57,1.68,52.16,27,32,0,0,0,0,0,0,0,0,0,2.54,-10.16,5,1.07,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,770.0,84.0,-2,-2,686.0,1,1,0.0001877229209686,0.0001877229209686,0.0,False,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
926,619,5326,68,33,3,1,0,0,3.5,0.53,0.0,0.49,0.6,1,4,17,0,0,1,2,0,0,0,3,1.6,1.6,52.16,2,0,0,2.63,0.33,0.5,1.29,0.18,2,6,30,1,0,2,0,1,3,0,6,1.65,1.7,52.16,41,31,-1,0,-1,-3,-2,-13,-1,-1,-3,-5.08,-10.16,-10,0.87,-0.5,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,595.0,399.0,-4,-4,196.0,12,7,0.0022526750516238,0.0013140604467805,0.0009386146048432,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
1038,1905,5326,68,33,3,2,0,0,2.91,0.53,0.7,0.0,0.0,1,2,7,0,0,0,0,1,0,0,1,1.68,1.73,61.23,2,0,0,4.48,0.52,0.6,1.23,0.39,3,4,24,0,0,2,2,0,0,0,4,1.73,1.78,61.23,29,26,0,0,-2,-3,-2,-17,0,1,0,-5.08,-5.08,-3,-1.57,0.1,-1.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,273,14.55,140.0,154.0,-1,-3,-14.0,8,3,0.0015017833677492,0.0005631687629059,0.0009386146048432,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True
230,898,5326,68,33,3,0,2,0,5.2,0.4,0.4,1.13,0.27,2,0,5,0,0,0,1,0,1,0,2,1.68,1.73,61.23,0,1,0,4.84,0.52,0.0,1.88,0.34,2,3,21,1,0,0,4,0,0,0,4,1.68,1.63,61.23,32,25,0,1,0,-2,-3,-16,-1,0,1,0.0,10.16,-7,0.36,0.4,-0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,133.0,196.0,-4,1,-63.0,7,2,0.0013140604467805,0.0003754458419373,0.0009386146048432,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
176,1699,5326,68,33,3,1,0,0,2.11,0.59,0.0,0.0,0.0,1,1,4,0,0,0,0,1,0,0,1,2.01,2.13,120.2,2,0,0,2.47,0.5,0.0,2.03,0.3,1,3,6,0,0,0,0,1,0,0,1,1.98,2.03,111.13,36,36,-1,0,0,0,-2,-2,0,0,0,2.54,10.16,0,-0.36,0.0,-2.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,175.0,161.0,-4,-1,14.0,4,2,0.0007508916838746,0.0003754458419373,0.0003754458419373,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
510,482,5326,68,33,3,2,0,0,2.85,0.49,1.5,1.42,0.24,2,7,27,0,0,0,0,1,4,0,5,1.7,1.75,65.77,0,1,0,3.4,0.38,1.1,2.86,0.34,6,10,72,0,0,2,9,4,3,0,18,1.78,1.8,65.77,40,39,2,-1,-4,-13,-3,-45,0,-3,1,-7.62,-5.08,-1,-0.55,0.4,-1.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,371.0,84.0,-1,-3,287.0,28,12,0.0052562417871222,0.0022526750516238,0.0030035667354984,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
840,294,5326,68,33,3,1,0,0,6.25,0.37,0.0,0.0,0.0,0,1,1,0,0,0,0,0,0,0,0,1.75,1.75,61.23,0,1,0,3.8,0.43,1.1,0.33,0.11,2,3,17,0,0,0,1,1,2,0,4,1.7,1.78,61.23,28,27,1,-1,-2,-4,-2,-16,0,-1,-2,5.08,-2.54,-1,2.45,-1.1,-0.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,300,15.0,84.0,0.0,-1,0,84.0,7,1,0.0013140604467805,0.0001877229209686,0.0011263375258119,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True
